WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,Estimates Start After
964,POL,GGX,Poland,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",National currency,Billions,"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2024 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable Fiscal assumptions: Data is on a ESA-95 2004 and prior. Data is on ESA-2010 beginning 2005 (accrual) basis. Latest actual data are for 2023 and projections begin in 2024, based on the 2024 budget and subsequently announced fiscal measures. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: European System of Accounts (ESA) 2010 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds Valuation of public debt: Face value Primary domestic currency: Polish zloty Data last updated: 04/08/2025",,,,,,,,,,,,,,,,160.905,215.469,238.866,266.013,284.369,322.125,350.345,367.069,386.344,405.504,438.177,475.426,509.473,568.117,617.708,663.141,689.979,700.324,707.672,729.952,750.9,766.021,821.316,881.38,958.487,1127.936,1159.589,1341.141,1600.439,1796.619,1945.109,2065.51,2128.321,2232.303,2329.413,2442.053,2024
964,POL,GGX_NGDP,Poland,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",Percent of GDP,Units,See notes for:  General government total expenditure (National currency).,,,,,,,,,,,,,,,,47.313,50.576,45.959,43.896,42.358,42.91,44.562,44.901,45.286,43.361,44.114,44.293,42.833,44.026,44.903,45.999,44.118,43.17,43.21,42.683,41.496,41.052,41.131,41.041,41.423,47.735,43.569,43.251,47.049,49.666,50.052,49.818,48.448,48.148,47.662,47.444,2024
964,POL,GGXCNL,Poland,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",National currency,Billions,"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2024 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable Fiscal assumptions: Data is on a ESA-95 2004 and prior. Data is on ESA-2010 beginning 2005 (accrual) basis. Latest actual data are for 2023 and projections begin in 2024, based on the 2024 budget and subsequently announced fiscal measures. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: European System of Accounts (ESA) 2010 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds Valuation of public debt: Face value Primary domestic currency: Polish zloty Data last updated: 04/08/2025",,,,,,,,,,,,,,,,-14.886,-20.552,-23.866,-25.693,-15.387,-29.912,-37.056,-39.129,-51.151,-46.751,-38.995,-37.858,-22.353,-46.395,-99.546,-107.111,-77.797,-61.57,-69.541,-62.63,-46.95,-44.468,-29.671,-5.258,-16.975,-161.934,-46.46,-106.497,-179.936,-238.062,-239.344,-219.719,-199.344,-188.407,-178.009,-187.726,2024
964,POL,GGXCNL_NGDP,Poland,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,Units,See notes for:  General government net lending/borrowing (National currency).,,,,,,,,,,,,,,,,-4.377,-4.824,-4.592,-4.24,-2.292,-3.984,-4.713,-4.786,-5.996,-4.999,-3.926,-3.527,-1.879,-3.595,-7.236,-7.43,-4.974,-3.795,-4.246,-3.662,-2.595,-2.383,-1.486,-0.245,-0.734,-6.853,-1.746,-3.434,-5.29,-6.581,-6.159,-5.299,-4.538,-4.064,-3.642,-3.647,2024
964,POL,GGSB,Poland,General government structural balance,"The structural budget balance refers to the general government cyclically adjusted balance adjusted for nonstructural elements beyond the economic cycle. These include temporary financial sector and asset price movements as well as one-off, or temporary, revenue or expenditure items. The cyclically adjusted balance is the fiscal balance adjusted for the effects of the economic cycle; see, for example, A. Fedelino. A. Ivanova and M. Horton ""Computing Cyclically Adjusted Balances and Automatic Stabilizers"" IMF Technical Guidance Note No. 5, http://www.imf.org/external/pubs/ft/tnm/2009/tnm0905.pdf.",National currency,Billions,"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2024 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable Fiscal assumptions: Data is on a ESA-95 2004 and prior. Data is on ESA-2010 beginning 2005 (accrual) basis. Latest actual data are for 2023 and projections begin in 2024, based on the 2024 budget and subsequently announced fiscal measures. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: European System of Accounts (ESA) 2010 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds Valuation of public debt: Face value Primary domestic currency: Polish zloty Data last updated: 04/08/2025",,,,,,,,,,,,,,,,-19.101,-23.923,-29.299,-30.384,-19.364,-29.172,-38.321,-35.765,-48.925,-52.758,-36.397,-52.901,-32.103,-52.784,-97.201,-101.335,-82.207,-56.862,-54.138,-49.498,-40.221,-35.649,-29.481,-17.945,-26.025,-154.371,-38.84,-104.089,-145.239,-218.128,-235.719,-232.941,-222.204,-210.43,-203.072,-187.687,2024
964,POL,GGSB_NPGDP,Poland,General government structural balance,"The structural budget balance refers to the general government cyclically adjusted balance adjusted for nonstructural elements beyond the economic cycle. These include temporary financial sector and asset price movements as well as one-off, or temporary, revenue or expenditure items. The cyclically adjusted balance is the fiscal balance adjusted for the effects of the economic cycle; see, for example, A. Fedelino. A. Ivanova and M. Horton ""Computing Cyclically Adjusted Balances and Automatic Stabilizers"" IMF Technical Guidance Note No. 5, http://www.imf.org/external/pubs/ft/tnm/2009/tnm0905.pdf.",Percent of potential GDP,Units,See notes for:  General government structural balance (National currency).,,,,,,,,,,,,,,,,-5.672,-5.609,-5.666,-5.006,-2.868,-3.891,-4.749,-4.322,-5.682,-5.619,-3.627,-4.942,-2.754,-4.135,-7.036,-6.959,-5.293,-3.48,-3.228,-2.852,-2.207,-1.886,-1.48,-0.856,-1.159,-6.387,-1.474,-3.435,-4.231,-5.976,-6.028,-5.594,-5.048,-4.536,-4.156,-3.647,2024
964,POL,GGXONLB,Poland,General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,National currency,Billions,"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2024 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable Fiscal assumptions: Data is on a ESA-95 2004 and prior. Data is on ESA-2010 beginning 2005 (accrual) basis. Latest actual data are for 2023 and projections begin in 2024, based on the 2024 budget and subsequently announced fiscal measures. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: European System of Accounts (ESA) 2010 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds Valuation of public debt: Face value Primary domestic currency: Polish zloty Data last updated: 04/08/2025",,,,,,,,,,,,,,,,4.476,-1.274,-0.482,-1.555,4.287,-7.399,-12.717,-15.77,-26.088,-21.482,-14.604,-12.528,3.508,-19.205,-65.896,-71.079,-38.036,-18.094,-27.892,-28.977,-15.267,-12.662,1.498,25.327,14.454,-131.455,-17.342,-59.141,-109.182,-154.594,-140.887,-108.166,-80.058,-64.207,-46.276,-48.069,2024
964,POL,GGXONLB_NGDP,Poland,General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,Percent of GDP,Units,See notes for:  General government primary net lending/borrowing (National currency).,,,,,,,,,,,,,,,,1.316,-0.299,-0.093,-0.257,0.639,-0.986,-1.618,-1.929,-3.058,-2.297,-1.47,-1.167,0.295,-1.488,-4.79,-4.93,-2.432,-1.115,-1.703,-1.694,-0.844,-0.679,0.075,1.179,0.625,-5.563,-0.652,-1.907,-3.21,-4.274,-3.625,-2.609,-1.822,-1.385,-0.947,-0.934,2024
964,POL,GGXWDN,Poland,General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",National currency,Billions,"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2024 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable Fiscal assumptions: Data is on a ESA-95 2004 and prior. Data is on ESA-2010 beginning 2005 (accrual) basis. Latest actual data are for 2023 and projections begin in 2024, based on the 2024 budget and subsequently announced fiscal measures. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: European System of Accounts (ESA) 2010 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds Valuation of public debt: Face value Primary domestic currency: Polish zloty Data last updated: 04/08/2025",,,,,,,,,,,,,,,,151.783,165.466,202.096,212.44,236.829,240.776,251.326,295.375,352.294,368.735,401.113,442.256,440.127,507.008,593.417,689.276,765.903,787.309,851.89,772.765,835.839,887.395,880.972,883.199,880.338,1049.889,1070.242,1142.4,1317.403,1584.106,1880.728,2137.393,2346.579,2539.394,2715.521,2905.621,2024
964,POL,GGXWDN_NGDP,Poland,General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,Units,See notes for:  General government net debt (National currency).,,,,,,,,,,,,,,,,44.63,38.839,38.884,35.055,35.277,32.073,31.968,36.131,41.295,39.429,40.382,41.202,37.003,39.29,43.137,47.812,48.973,48.532,52.015,45.186,46.19,47.557,44.118,41.125,38.045,44.432,40.212,36.842,38.729,43.791,48.395,51.552,53.417,54.772,55.562,56.45,2024
964,POL,GGXWDG,Poland,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",National currency,Billions,"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2024 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable Fiscal assumptions: Data is on a ESA-95 2004 and prior. Data is on ESA-2010 beginning 2005 (accrual) basis. Latest actual data are for 2023 and projections begin in 2024, based on the 2024 budget and subsequently announced fiscal measures. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: European System of Accounts (ESA) 2010 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds Valuation of public debt: Face value Primary domestic currency: Polish zloty Data last updated: 04/08/2025",,,,,,,,,,,,,,,,165.2,183.294,221.22,233.687,263.392,272.317,291.181,338.665,394.461,420.945,461.625,505.534,528.434,600.811,683.702,774.854,856.727,883.671,931.219,874.417,923.894,1010.022,1007.29,1035.86,1046.152,1337.044,1410.966,1512.778,1691.216,1999.8,2360.091,2666.65,2886.513,3097.504,3283.808,3484.085,2024
964,POL,GGXWDG_NGDP,Poland,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,Units,See notes for:  General government gross debt (National currency).,,,,,,,,,,,,,,,,48.576,43.024,42.564,38.562,39.233,36.275,37.037,41.426,46.237,45.012,46.474,47.098,44.428,46.559,49.701,53.748,54.78,54.472,56.859,51.13,51.056,54.129,50.444,48.234,45.211,56.585,53.014,48.786,49.718,55.282,60.731,64.317,65.708,66.81,67.19,67.688,2024
964,POL,NGDP_FY,Poland,"Gross domestic product corresponding to fiscal year, current prices","Gross domestic product corresponding to fiscal year is the country's GDP based on the same period during the year as their fiscal data. In the case of countries whose fiscal data are based on a fiscal calendar (e.g., July to June), this series would be the country's GDP over that same period. For countries whose fiscal data are based on a calendar year (i.e., January to December), this series will be the same as their GDP in current prices.",National currency,Billions,"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2024 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable Fiscal assumptions: Data is on a ESA-95 2004 and prior. Data is on ESA-2010 beginning 2005 (accrual) basis. Latest actual data are for 2023 and projections begin in 2024, based on the 2024 budget and subsequently announced fiscal measures. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: European System of Accounts (ESA) 2010 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds Valuation of public debt: Face value Primary domestic currency: Polish zloty Data last updated: 04/08/2025",0.252,0.277,0.558,0.696,0.862,1.05,1.302,1.703,2.979,9.708,59.481,85.866,121.953,165.363,237.643,340.089,426.028,519.735,606.011,671.348,750.707,786.192,817.509,853.122,935.191,993.293,1073.375,1189.43,1290.419,1375.644,1441.65,1563.935,1622.242,1637.768,1710.185,1809.564,1865.96,1996.836,2147.587,2313.929,2362.909,2661.518,3100.85,3401.61,3617.438,3886.165,4146.096,4392.972,4636.317,4887.336,5147.253,2024
964,POL,BCA,Poland,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",U.S. dollars,Billions,"Source: Central Bank Latest actual data: 2024 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6) Primary domestic currency: Polish zloty Data last updated: 04/08/2025",-3.417,-3.986,-1.941,-1.581,-1.083,-0.982,-1.106,-0.379,-0.107,-1.409,3.067,-2.146,-3.104,-5.788,0.634,0.854,-3.264,-5.744,-6.901,-12.487,-10.343,-5.946,-5.544,-5.473,-15.271,-10.153,-16.09,-28.745,-36.164,-17.527,-24.633,-27.043,-20.375,-10.222,-16.106,-6.35,-5.07,-6.309,-11.68,-1.664,14.648,-8.943,-15.915,14.416,1.232,-2.868,-7.257,-10.384,-13.105,-17.095,-21.102,2024
964,POL,BCA_NGDPD,Poland,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-6.004,-7.392,-2.962,-2.086,-1.427,-1.38,-1.494,-0.592,-0.155,-2.096,4.915,-2.654,-3.481,-6.372,0.608,0.611,-2.073,-3.636,-3.991,-7.404,-6.008,-3.107,-2.776,-2.504,-5.955,-3.305,-4.652,-6.689,-6.752,-3.975,-5.152,-5.123,-4.09,-1.973,-2.97,-1.324,-1.072,-1.194,-1.964,-0.276,2.417,-1.297,-2.288,1.78,0.136,-0.293,-0.697,-0.942,-1.123,-1.385,-1.617,2024
182,PRT,NGDP_R,Portugal,"Gross domestic product, constant prices","Expressed in billions of national currency units; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",National currency,Billions,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2021 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 04/08/2025",100.341,103.876,106.123,107.154,106.038,107.773,111.351,119.85,126.249,134.643,145.226,150.119,154.818,153.754,156.044,159.644,165.239,172.511,180.805,187.868,195.038,198.828,200.361,198.497,202.047,203.627,206.936,212.123,212.8,206.157,209.739,206.145,197.794,195.848,197.3,200.436,204.453,211.23,217.454,223.424,205.093,216.494,231.618,237.67,242.254,247.002,251.119,254.798,259.002,263.275,267.619,2024
182,PRT,NGDP_RPCH,Portugal,"Gross domestic product, constant prices","Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",Percent change,Units,"See notes for:  Gross domestic product, constant prices (National currency).",6.725,3.523,2.163,0.972,-1.042,1.636,3.32,7.632,5.34,6.649,7.859,3.37,3.13,-0.687,1.489,2.307,3.504,4.401,4.808,3.907,3.816,1.944,0.771,-0.931,1.789,0.782,1.625,2.507,0.319,-3.122,1.738,-1.714,-4.051,-0.984,0.741,1.59,2.004,3.315,2.946,2.746,-8.205,5.559,6.986,2.613,1.928,1.96,1.667,1.465,1.65,1.65,1.65,2024
182,PRT,NGDP,Portugal,"Gross domestic product, current prices","Expressed in billions of national currency units. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",National currency,Billions,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2021 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 04/08/2025",8.137,9.924,12,15.332,18.827,23.112,28.245,33.28,39.725,46.931,56.351,64.616,72.644,75.973,82.371,89.029,94.352,102.331,111.353,119.603,128.415,135.775,142.554,146.068,152.248,158.553,166.26,175.483,179.103,175.417,179.86,176.318,168.539,170.676,173.187,179.393,186.381,195.509,204.998,214.49,201.033,216.494,243.957,267.923,285.189,298.485,310.551,321.633,333.788,346.429,359.017,2024
182,PRT,NGDPD,Portugal,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",32.607,32.477,30.678,28.267,25.951,27.231,37.869,47.386,55.435,59.806,79.439,89.904,108.119,95.139,99.692,118.182,122.655,117.211,124.124,127.597,118.658,121.605,134.7,165.185,189.296,197.363,208.767,240.524,263.388,244.402,238.639,245.383,216.674,226.681,230.138,199.059,206.249,220.785,242.203,240.142,229.435,256.226,257.101,289.781,308.59,321.44,336.265,347.893,360.829,374.432,388.164,2024
182,PRT,PPPGDP,Portugal,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the Statistical Appendix of the October 2024 WEO, Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",63.517,71.975,78.076,81.922,83.994,88.068,92.824,102.384,111.655,123.748,138.469,147.976,156.086,158.687,164.489,171.813,181.089,192.319,203.831,214.791,228.039,237.705,243.26,245.755,256.877,267.004,279.71,294.49,301.121,293.519,302.248,303.199,296.333,298.411,305.859,313.605,322.93,339.609,358.872,389.495,370.353,402.682,461.527,490.63,512.185,536.096,556.942,575.5,597.196,618.164,640.125,2024
182,PRT,NGDP_D,Portugal,"Gross domestic product, deflator",The GDP deflator is derived by dividing current price GDP by constant price GDP and is considered to be an alternate measure of inflation. Data are expressed in the base year of each country's national accounts.,Index,Units,"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).",8.109,9.553,11.307,14.308,17.755,21.445,25.366,27.768,31.465,34.856,38.802,43.043,46.922,49.412,52.787,55.767,57.1,59.319,61.588,63.663,65.841,68.288,71.149,73.587,75.353,77.864,80.344,82.727,84.165,85.089,85.755,85.531,85.209,87.147,87.779,89.501,91.161,92.557,94.272,96.001,98.02,100,105.328,112.729,117.724,120.843,123.667,126.231,128.875,131.584,134.152,2024
182,PRT,NGDPRPC,Portugal,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",10274.23,10544.316,10706.764,10760.762,10607.776,10751.912,11098.764,11949.065,12600.235,13457.602,14546.964,15071.875,15555.729,15429.926,15617.619,15922.744,16418.861,17065.075,17795.388,18386.291,18954.266,19186.874,19229.186,18978.871,19272.215,19386.899,19666.451,20119.871,20155.008,19507.156,19837.001,19510.489,18781.323,18698.462,18935.402,19306.424,19741.496,20428.216,21041.266,21577.612,19749.26,20801.281,22124.413,22467.979,22701.494,23054.226,23497.967,23902.714,24358.765,24810.305,25270.216,2024
182,PRT,NGDPRPPPPC,Portugal,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2021 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",19110.26,19612.626,19914.782,20015.218,19730.662,19998.758,20643.908,22225.484,23436.673,25031.39,27057.625,28033.969,28933.947,28699.951,29049.062,29616.602,30539.389,31741.358,33099.754,34198.846,35255.289,35687.944,35766.645,35301.055,35846.679,36059.995,36579.966,37423.337,37488.691,36283.674,36897.193,36289.873,34933.612,34779.488,35220.201,35910.308,36719.552,37996.863,39137.148,40134.761,36733.992,38690.771,41151.821,41790.86,42225.203,42881.292,43706.657,44459.494,45307.758,46147.631,47003.073,2024
182,PRT,NGDPPC,Portugal,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",833.165,1007.327,1210.654,1539.637,1883.397,2305.752,2815.292,3318.032,3964.694,4690.767,5644.535,6487.381,7299.11,7624.208,8244.109,8879.603,9375.206,10122.772,10959.765,11705.352,12479.665,13102.265,13681.311,13965.992,14522.17,15095.47,15800.781,16644.605,16963.416,16598.443,17011.132,16687.542,16003.416,16295.185,16621.217,17279.461,17996.47,18907.817,19835.988,20714.755,19358.277,20801.281,23303.098,25327.935,26724.993,27859.512,29059.217,30172.571,31392.286,32646.447,33900.52,2024
182,PRT,NGDPDPC,Portugal,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",3338.767,3296.657,3095.098,2838.658,2596.078,2716.647,3774.586,4724.455,5532.625,5977.583,7957.251,9026.309,10863.496,9547.652,9977.624,11787.326,12187.521,11594.778,12216.689,12487.675,11531.467,11734.855,12927.547,15793.822,18055.962,18790.508,19840.493,22813.754,24946.304,23126.079,22570.36,23224.224,20574.028,21642.244,22086.991,19173.726,19914.852,21352.268,23436.023,23192.2,22093.25,24618.869,24558.6,27394.2,28917.901,30002.01,31465.405,32636.089,33935.497,35285.407,36652.819,2024
182,PRT,PPPPC,Portugal,"Gross domestic product per capita, current prices","Expressed in GDP in PPP dollars per person. Data are derived by dividing GDP in PPP dollars by total population. These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the Statistical Appendix of the October 2024 WEO, Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",6503.631,7306.094,7877.077,8226.816,8402.561,8786.049,9252.082,10207.744,11143.621,12368.594,13870.153,14856.718,15683.113,15924.972,16462.895,17136.409,17993.867,19024.565,20061.722,21021.185,22161.438,22938.52,23346.364,23497.362,24502.126,25420.848,26582.66,27932.338,28520.149,27773.654,28586.54,28696.114,28137.988,28490.643,29354.18,30207.108,31181.333,32843.841,34725.232,37616.188,35662.774,38690.771,44085.697,46381.41,47996.659,50037.186,52114.868,53988.059,56165.486,58254.026,60444.414,2024
182,PRT,NGAP_NPGDP,Portugal,Output gap in percent of potential GDP,"Output gaps for advanced economies are calculated as actual GDP less potential GDP as a percent of potential GDP. Estimates of output gaps are subject to a significant margin of uncertainty. For a discussion of approaches to calculating potential output, see Paula R. De Masi, IMF Estimates of Potential Output: Theory and Practice, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1997), pp. 40-46.",Percent of potential GDP,Units,"See notes for:  Gross domestic product, constant prices (National currency).",5.125,4.576,3.326,0.922,-3.462,-5.308,-5.766,-2.479,-1.32,1.093,4.841,4.383,3.89,-0.248,-1.992,-2.835,-1.544,0.073,1.614,2.467,3.245,2.685,1.594,-0.523,0.141,0.125,1.001,2.865,2.597,-0.518,1.257,-0.002,-3.061,-3.5,-3.074,-2.449,-1.974,-0.134,1.254,2.248,-5.2,-3.684,0.646,0.944,0.666,0.528,0.396,,,,,2024
